Date,FMG.AX,WDS.AX,BXB.AX,ORG.AX,QBE.AX,RIO.AX,NCM.AX,BHP.AX,SUN.AX,COH.AX,REA.AX,CPU.AX,EVN.AX,GMG.AX,BLD.AX,WES.AX,IAG.AX,SGP.AX,BSL.AX,CBA.AX
2020-01-09,6.515334129333496,27.71663475036621,10.902873992919922,7.259961605072021,11.965387344360352,84.84110260009766,28.602563858032227,30.367345809936523,11.43486213684082,218.51300048828125,103.58746337890624,15.58495807647705,3.469067335128784,13.29587745666504,4.582192420959473,36.89980697631836,6.847715377807617,3.862873315811157,14.464659690856934,69.67337799072266
2020-01-10,6.443075180053711,27.919057846069336,11.0397310256958,7.293379783630371,12.07524585723877,85.04035186767578,28.189891815185547,30.26872062683105,11.504218101501465,221.44415283203125,103.86517333984376,15.763684272766112,3.25964879989624,13.286406517028809,4.6590423583984375,37.41976165771485,6.89276647567749,3.903111457824707,14.52090549468994,70.53693389892578
2020-01-13,6.4972686767578125,27.58427619934082,11.012358665466309,7.168063163757324,12.029471397399902,84.74978637695312,28.19906234741211,29.988037109375,11.495548248291016,220.93023681640625,104.70787811279295,15.683257102966309,3.350700616836548,13.333757400512695,4.687861442565918,37.16404724121094,6.89276647567749,3.895063638687134,14.52090549468994,70.51984405517578
2020-01-14,6.617700576782227,27.76334381103516,11.213080406188965,7.209835052490234,12.121020317077637,86.31891632080078,27.868927001953125,30.38251304626465,11.599580764770508,221.6249542236328,106.431640625,15.701129913330078,3.314279317855835,13.418987274169922,4.668649196624756,37.01914596557617,6.964847087860107,3.919206380844116,14.99899959564209,71.1097640991211
2020-01-15,6.533398628234863,27.87234306335449,11.422927856445312,7.31008768081665,12.230878829956056,85.83737182617188,28.721778869628903,30.48113822937012,11.57357406616211,224.6036834716797,108.0883560180664,15.781556129455566,3.50548791885376,13.51368808746338,4.69746732711792,37.22371673583984,7.000887870788574,3.991635322570801,14.783388137817385,71.52872467041016
2020-01-16,6.623722076416016,28.028053283691406,11.322565078735352,7.318441867828369,12.642847061157228,85.84568786621094,29.01523208618164,30.443208694458008,11.738289833068848,227.65853881835935,109.22793579101562,15.933473587036133,3.50548791885376,13.69361686706543,4.7262864112854,37.49648284912109,7.109009742736816,4.007730960845947,14.502157211303713,72.21271514892578
2020-01-17,6.87060546875,27.68549156188965,11.213080406188965,7.301733016967773,12.72524070739746,87.37330627441406,29.253662109375,30.799755096435547,11.70361328125,229.0765380859375,110.03236389160156,15.9960298538208,3.5510141849517822,13.87354564666748,4.71668004989624,37.72662734985352,7.127029895782471,4.031874179840088,14.63339900970459,71.8621597290039
2020-01-20,7.123511791229248,27.887910842895508,11.231328964233398,7.234897613525391,12.661157608032228,88.16201782226562,29.4737491607666,31.2852725982666,11.60824966430664,226.3547821044922,110.4824447631836,16.085391998291016,3.49638295173645,13.892486572265623,4.783924102783203,37.43681335449219,6.955836772918701,4.015778064727783,14.72714138031006,71.75956726074219
2020-01-21,7.274051189422607,27.654342651367188,11.203957557678224,7.176417350769043,12.551298141479492,88.37786865234375,29.81305313110352,31.25492477416992,11.43486213684082,226.7163848876953,109.62056732177734,15.951346397399902,3.5510141849517822,13.977716445922852,4.793529987335205,37.58172225952149,6.919795989990234,4.015778064727783,14.549031257629396,71.37483215332031
2020-01-22,7.641366481781006,27.89570426940918,11.331689834594728,7.285024166107178,12.697775840759276,89.14999389648438,29.52877616882324,31.262508392333984,11.547564506530762,229.2478485107422,108.85445404052734,15.924538612365724,3.49638295173645,14.100826263427734,4.870380878448486,38.16133880615234,7.027917861938477,4.015778064727783,14.52090549468994,72.20416259765625
